:nemesis	:info	:start-partition	:majorities-ring
0	:invoke	:generate	nil
1	:invoke	:generate	nil
2	:ok	:generate	347388858451077400
2	:invoke	:generate	nil
0	:ok	:generate	752404021565374300
1	:ok	:generate	2250114306070184400
2	:ok	:generate	5290141865481850000
2	:invoke	:generate	nil
0	:invoke	:generate	nil
2	:ok	:generate	6019145994266357000
1	:invoke	:generate	nil
0	:ok	:generate	6669223730305047000
1	:ok	:generate	2147032249124292600
1	:invoke	:generate	nil
1	:ok	:generate	6283506149386050000
2	:invoke	:generate	nil
2	:ok	:generate	2746115897674188300
0	:invoke	:generate	nil
0	:ok	:generate	99017069701518420
0	:invoke	:generate	nil
1	:invoke	:generate	nil
1	:ok	:generate	1819118728955429400
0	:ok	:generate	8630946295643597000
2	:invoke	:generate	nil
2	:ok	:generate	7695781225649737000
0	:invoke	:generate	nil
0	:ok	:generate	6549764728472390000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	9222824181995524000
0	:ok	:generate	7979524885727926000
2	:ok	:generate	4215095832315356000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
2	:invoke	:generate	nil
0	:ok	:generate	5301859030319783000
1	:ok	:generate	2170759701377855500
2	:ok	:generate	9047190637189098000
2	:invoke	:generate	nil
0	:invoke	:generate	nil
2	:ok	:generate	58657611136993656
0	:ok	:generate	4218248964396635600
0	:invoke	:generate	nil
0	:ok	:generate	27724255901922920
1	:invoke	:generate	nil
1	:ok	:generate	4927098170494004000
2	:invoke	:generate	nil
2	:ok	:generate	3468644250557277000
0	:invoke	:generate	nil
0	:ok	:generate	7646162684609210000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	824495152437347200
1	:ok	:generate	1687285829683165400
2	:invoke	:generate	nil
0	:invoke	:generate	nil
2	:ok	:generate	4063171786439783000
1	:invoke	:generate	nil
0	:ok	:generate	7800031568333834000
2	:invoke	:generate	nil
1	:ok	:generate	1329039925978873600
2	:ok	:generate	8806376543041060000
2	:invoke	:generate	nil
2	:ok	:generate	95672498093917900
0	:invoke	:generate	nil
0	:ok	:generate	4562422015463665000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
1	:ok	:generate	9047552454643431000
0	:ok	:generate	6941650166919351000
2	:invoke	:generate	nil
2	:ok	:generate	5210778162910238000
0	:invoke	:generate	nil
0	:ok	:generate	5317925455002370000
0	:invoke	:generate	nil
0	:ok	:generate	1455357133798065200
1	:invoke	:generate	nil
1	:ok	:generate	3086018861176567000
2	:invoke	:generate	nil
2	:ok	:generate	4662128854831646000
0	:invoke	:generate	nil
0	:ok	:generate	8346099695300405000
0	:invoke	:generate	nil
0	:ok	:generate	3716650109859860000
1	:invoke	:generate	nil
1	:ok	:generate	3079735092221816300
2	:invoke	:generate	nil
2	:ok	:generate	1145720196756207000
0	:invoke	:generate	nil
0	:ok	:generate	5579621439966156000
0	:invoke	:generate	nil
0	:ok	:generate	5165592769100910000
1	:invoke	:generate	nil
1	:ok	:generate	7306307343563905000
2	:invoke	:generate	nil
2	:ok	:generate	6337112648261548000
0	:invoke	:generate	nil
0	:ok	:generate	8078320960533669000
0	:invoke	:generate	nil
0	:ok	:generate	3775343020174272500
1	:invoke	:generate	nil
1	:ok	:generate	8310338936472372000
2	:invoke	:generate	nil
2	:ok	:generate	2721906389727333000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	7848494343057348000
1	:ok	:generate	1995854997101085700
1	:invoke	:generate	nil
1	:ok	:generate	6268315240126933000
2	:invoke	:generate	nil
2	:ok	:generate	4781729013053652000
0	:invoke	:generate	nil
0	:ok	:generate	8744567524055546000
0	:invoke	:generate	nil
0	:ok	:generate	3719445818789675500
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	344605319267970370
2	:ok	:generate	5071869748005900000
0	:invoke	:generate	nil
0	:ok	:generate	2706793515124390000
0	:invoke	:generate	nil
0	:ok	:generate	8190434945741835000
1	:invoke	:generate	nil
2	:invoke	:generate	nil
0	:invoke	:generate	nil
0	:ok	:generate	1009801973459270900
1	:ok	:generate	6206952597992774000
2	:ok	:generate	134757628931621660
0	:invoke	:generate	nil
0	:ok	:generate	8441919744005960000
1	:invoke	:generate	nil
1	:ok	:generate	2353973307771600400
2	:invoke	:generate	nil
2	:ok	:generate	3560085496990031400
0	:invoke	:generate	nil
0	:ok	:generate	899740352533280800
0	:invoke	:generate	nil
0	:ok	:generate	9222303441028309000
1	:invoke	:generate	nil
1	:ok	:generate	7815070098185474000
2	:invoke	:generate	nil
2	:ok	:generate	5401460099421524000
0	:invoke	:generate	nil
0	:ok	:generate	4958685399548852000
0	:invoke	:generate	nil
0	:ok	:generate	406356916520295940
1	:invoke	:generate	nil
1	:ok	:generate	6047121505685386000
2	:invoke	:generate	nil
2	:ok	:generate	5579097310307972000
0	:invoke	:generate	nil
0	:ok	:generate	8615366197999802000
0	:invoke	:generate	nil
0	:ok	:generate	7168086097766918000
1	:invoke	:generate	nil
1	:ok	:generate	8307289092156695000
2	:invoke	:generate	nil
2	:ok	:generate	2791437844530971000
0	:invoke	:generate	nil
0	:ok	:generate	5269716690114722000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	2893006118062455300
1	:ok	:generate	5314078914540347000
2	:invoke	:generate	nil
2	:ok	:generate	5985348620107969000
0	:invoke	:generate	nil
0	:ok	:generate	1821545138818582000
0	:invoke	:generate	nil
0	:ok	:generate	5324866025595158000
1	:invoke	:generate	nil
1	:ok	:generate	2771748986658365000
2	:invoke	:generate	nil
2	:ok	:generate	8656458513537625000
0	:invoke	:generate	nil
0	:ok	:generate	5344346305472288000
0	:invoke	:generate	nil
0	:ok	:generate	5636025985228894000
1	:invoke	:generate	nil
1	:ok	:generate	4883025923644348000
2	:invoke	:generate	nil
2	:ok	:generate	2180216319677949400
0	:invoke	:generate	nil
0	:ok	:generate	2094619216071530500
0	:invoke	:generate	nil
0	:ok	:generate	447547195546359700
1	:invoke	:generate	nil
1	:ok	:generate	5322809069954295000
2	:invoke	:generate	nil
0	:invoke	:generate	nil
2	:ok	:generate	5218114170281869000
0	:ok	:generate	7466164491016947000
0	:invoke	:generate	nil
0	:ok	:generate	8452436618782746000
1	:invoke	:generate	nil
1	:ok	:generate	2465647689608924700
2	:invoke	:generate	nil
2	:ok	:generate	1407141652709823200
0	:invoke	:generate	nil
0	:ok	:generate	3028546935297271300
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	8477685295664375000
1	:ok	:generate	5439323138780044000
2	:invoke	:generate	nil
2	:ok	:generate	4016474344086976500
0	:invoke	:generate	nil
0	:ok	:generate	1841791128245478700
0	:invoke	:generate	nil
0	:ok	:generate	5192370825544273000
1	:invoke	:generate	nil
1	:ok	:generate	3326976646415248000
2	:invoke	:generate	nil
2	:ok	:generate	3255468793950582300
0	:invoke	:generate	nil
0	:ok	:generate	4690194565568177000
0	:invoke	:generate	nil
0	:ok	:generate	8807008094843407000
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	5191836634881030000
0	:invoke	:generate	nil
2	:ok	:generate	4919711450040330000
0	:ok	:generate	7411439331383137000
0	:invoke	:generate	nil
0	:ok	:generate	4004653442962028000
1	:invoke	:generate	nil
1	:ok	:generate	3776313450792600000
2	:invoke	:generate	nil
2	:ok	:generate	2763911275682560000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	7346285698876723000
1	:ok	:generate	374937781013387400
1	:invoke	:generate	nil
1	:ok	:generate	8106549539069070000
2	:invoke	:generate	nil
2	:ok	:generate	7789918575998645000
0	:invoke	:generate	nil
0	:ok	:generate	6793077207987026000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
1	:ok	:generate	1488284939164045600
0	:ok	:generate	4516996074110882000
2	:invoke	:generate	nil
2	:ok	:generate	8770469134342197000
0	:invoke	:generate	nil
0	:ok	:generate	9083334267485877000
0	:invoke	:generate	nil
0	:ok	:generate	5889960690179852000
1	:invoke	:generate	nil
1	:ok	:generate	5906253121001781000
2	:invoke	:generate	nil
2	:ok	:generate	8444824501085098000
0	:invoke	:generate	nil
0	:ok	:generate	7395671240354225000
0	:invoke	:generate	nil
0	:ok	:generate	8129165912205231000
1	:invoke	:generate	nil
1	:ok	:generate	7769422103448516000
2	:invoke	:generate	nil
2	:ok	:generate	8846921527511211000
0	:invoke	:generate	nil
0	:ok	:generate	7653718474463147000
0	:invoke	:generate	nil
0	:ok	:generate	8894681624525120000
1	:invoke	:generate	nil
1	:ok	:generate	7597872383783637000
2	:invoke	:generate	nil
2	:ok	:generate	7636671692726152000
0	:invoke	:generate	nil
0	:ok	:generate	2704162500313764400
0	:invoke	:generate	nil
0	:ok	:generate	4922107264011226000
1	:invoke	:generate	nil
1	:ok	:generate	5583898785029479000
2	:invoke	:generate	nil
2	:ok	:generate	3338231260635418000
0	:invoke	:generate	nil
0	:ok	:generate	8984443006628252000
0	:invoke	:generate	nil
0	:ok	:generate	5912610681834281000
1	:invoke	:generate	nil
1	:ok	:generate	5294074110906698000
2	:invoke	:generate	nil
2	:ok	:generate	6077249128831717000
0	:invoke	:generate	nil
0	:ok	:generate	4357876695854266400
0	:invoke	:generate	nil
0	:ok	:generate	7107476806565486000
1	:invoke	:generate	nil
1	:ok	:generate	3186831455472187000
2	:invoke	:generate	nil
2	:ok	:generate	6448037795760885000
0	:invoke	:generate	nil
0	:ok	:generate	6572832197455316000
0	:invoke	:generate	nil
0	:ok	:generate	6586477363680650000
1	:invoke	:generate	nil
1	:ok	:generate	6053259468044902000
2	:invoke	:generate	nil
2	:ok	:generate	2522304361929282600
0	:invoke	:generate	nil
0	:ok	:generate	4476138600758160400
0	:invoke	:generate	nil
0	:ok	:generate	8429007084504336000
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	4694650315101382000
2	:ok	:generate	9147168908706558000
0	:invoke	:generate	nil
0	:ok	:generate	9088244146252516000
0	:invoke	:generate	nil
0	:ok	:generate	8262168624984387000
1	:invoke	:generate	nil
1	:ok	:generate	8074051182462700000
2	:invoke	:generate	nil
2	:ok	:generate	3726356541937931300
0	:invoke	:generate	nil
0	:ok	:generate	7203155221721903000
0	:invoke	:generate	nil
0	:ok	:generate	4131130148459678700
1	:invoke	:generate	nil
1	:ok	:generate	3494867564139635000
2	:invoke	:generate	nil
0	:invoke	:generate	nil
0	:ok	:generate	5981191610306680000
2	:ok	:generate	2148733234030733600
0	:invoke	:generate	nil
0	:ok	:generate	4527910668466254300
1	:invoke	:generate	nil
1	:ok	:generate	503460792664878800
2	:invoke	:generate	nil
2	:ok	:generate	4913589477644263000
0	:invoke	:generate	nil
0	:ok	:generate	6569967514372369000
0	:invoke	:generate	nil
0	:ok	:generate	2426870067661856300
1	:invoke	:generate	nil
1	:ok	:generate	1795851744191358000
2	:invoke	:generate	nil
2	:ok	:generate	8540397949386399000
0	:invoke	:generate	nil
0	:ok	:generate	1246512805853117700
0	:invoke	:generate	nil
0	:ok	:generate	8510410675861955000
1	:invoke	:generate	nil
1	:ok	:generate	1175712177456885500
2	:invoke	:generate	nil
2	:ok	:generate	1227358985792225500
0	:invoke	:generate	nil
0	:ok	:generate	2215744657252944600
0	:invoke	:generate	nil
0	:ok	:generate	5017558395871136000
1	:invoke	:generate	nil
1	:ok	:generate	5888037149885515000
2	:invoke	:generate	nil
2	:ok	:generate	2439781569506791400
0	:invoke	:generate	nil
0	:ok	:generate	2235687128548837600
0	:invoke	:generate	nil
0	:ok	:generate	8998366963402799000
1	:invoke	:generate	nil
1	:ok	:generate	5799055212123740000
2	:invoke	:generate	nil
2	:ok	:generate	8330519336243196000
0	:invoke	:generate	nil
0	:ok	:generate	8073162334739371000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
1	:ok	:generate	2229916425922257200
0	:ok	:generate	8368983365264218000
2	:invoke	:generate	nil
2	:ok	:generate	7210329020461996000
0	:invoke	:generate	nil
0	:ok	:generate	6536713340161750000
0	:invoke	:generate	nil
0	:ok	:generate	3476724048377058300
1	:invoke	:generate	nil
1	:ok	:generate	5308652864322213000
2	:invoke	:generate	nil
2	:ok	:generate	7699802765203507000
0	:invoke	:generate	nil
0	:ok	:generate	1211559380623718000
0	:invoke	:generate	nil
0	:ok	:generate	47920672828596056
1	:invoke	:generate	nil
1	:ok	:generate	2340914225535744000
2	:invoke	:generate	nil
0	:invoke	:generate	nil
1	:invoke	:generate	nil
2	:ok	:generate	9010224389006307000
0	:ok	:generate	896482751958592400
1	:ok	:generate	6406085463448375000
1	:invoke	:generate	nil
1	:ok	:generate	3415743282057592300
2	:invoke	:generate	nil
2	:ok	:generate	2338178016023506000
0	:invoke	:generate	nil
0	:ok	:generate	2097379736795472400
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	5197071528440935000
2	:invoke	:generate	nil
2	:ok	:generate	8245477377162406000
1	:ok	:generate	3891009100472148500
0	:invoke	:generate	nil
0	:ok	:generate	8798273654454354000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
1	:ok	:generate	3138941027174384000
0	:ok	:generate	7917505108436502000
2	:invoke	:generate	nil
2	:ok	:generate	4856598913577529000
0	:invoke	:generate	nil
0	:ok	:generate	4239797542113823000
0	:invoke	:generate	nil
0	:ok	:generate	7991531667437763000
1	:invoke	:generate	nil
1	:ok	:generate	601498547208875500
2	:invoke	:generate	nil
2	:ok	:generate	6687135673965171000
0	:invoke	:generate	nil
0	:ok	:generate	3257232937026808000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	2449781490405392400
1	:ok	:generate	5543896079209980000
2	:invoke	:generate	nil
2	:ok	:generate	8270271145223435000
0	:invoke	:generate	nil
0	:ok	:generate	4547748272812418600
0	:invoke	:generate	nil
1	:invoke	:generate	nil
1	:ok	:generate	6375436723547990000
0	:ok	:generate	9214733623873156000
2	:invoke	:generate	nil
0	:invoke	:generate	nil
2	:ok	:generate	2777435375912335400
0	:ok	:generate	1466374333368382000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
1	:ok	:generate	9132369447949204000
2	:invoke	:generate	nil
0	:ok	:generate	6999393552147950000
2	:ok	:generate	8783306732637411000
0	:invoke	:generate	nil
0	:ok	:generate	2554747312502583000
0	:invoke	:generate	nil
0	:ok	:generate	5672294494617084000
1	:invoke	:generate	nil
1	:ok	:generate	8532865492446431000
2	:invoke	:generate	nil
2	:ok	:generate	5071566761456322000
0	:invoke	:generate	nil
0	:ok	:generate	1853839717727345000
0	:invoke	:generate	nil
0	:ok	:generate	8711200830508891000
1	:invoke	:generate	nil
1	:ok	:generate	6337787472864930000
2	:invoke	:generate	nil
2	:ok	:generate	5998437163750835000
0	:invoke	:generate	nil
0	:ok	:generate	5358149876482754000
0	:invoke	:generate	nil
0	:ok	:generate	1376798344343166200
1	:invoke	:generate	nil
1	:ok	:generate	2439727520519323600
2	:invoke	:generate	nil
2	:ok	:generate	1068341435458931100
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	5417665515228108000
1	:ok	:generate	4587082277363466000
1	:invoke	:generate	nil
1	:ok	:generate	2341861669740258300
2	:invoke	:generate	nil
2	:ok	:generate	2763148720728358000
0	:invoke	:generate	nil
0	:ok	:generate	249841829620049730
0	:invoke	:generate	nil
0	:ok	:generate	5983791340118094000
1	:invoke	:generate	nil
1	:ok	:generate	9016117976404100000
2	:invoke	:generate	nil
2	:ok	:generate	7903825228432763000
0	:invoke	:generate	nil
0	:ok	:generate	1158586044643792100
0	:invoke	:generate	nil
0	:ok	:generate	1385930173688638200
1	:invoke	:generate	nil
1	:ok	:generate	2631281626869534000
2	:invoke	:generate	nil
0	:invoke	:generate	nil
2	:ok	:generate	980673665880564700
0	:ok	:generate	2527345442025287700
0	:invoke	:generate	nil
0	:ok	:generate	1669072559655026000
1	:invoke	:generate	nil
1	:ok	:generate	2693696362006545400
2	:invoke	:generate	nil
2	:ok	:generate	5794816098728526000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
2	:invoke	:generate	nil
2	:ok	:generate	2679378753565698600
1	:ok	:generate	2942015790735407600
0	:ok	:generate	8358351368368028000
2	:invoke	:generate	nil
2	:ok	:generate	2432044471098447400
0	:invoke	:generate	nil
0	:ok	:generate	225800735197389980
0	:invoke	:generate	nil
0	:ok	:generate	1427844352699818800
1	:invoke	:generate	nil
1	:ok	:generate	421866354512145700
2	:invoke	:generate	nil
2	:ok	:generate	1061207258139615500
0	:invoke	:generate	nil
0	:ok	:generate	2248467050564693500
0	:invoke	:generate	nil
0	:ok	:generate	3287020055682291000
1	:invoke	:generate	nil
1	:ok	:generate	7473525500364733000
2	:invoke	:generate	nil
2	:ok	:generate	2661569496298892300
0	:invoke	:generate	nil
0	:ok	:generate	1496165642956596500
0	:invoke	:generate	nil
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	7660847399310393000
0	:ok	:generate	3636130565864490000
2	:ok	:generate	7251129245411777000
0	:invoke	:generate	nil
0	:ok	:generate	4369086174262171600
0	:invoke	:generate	nil
0	:ok	:generate	5103206661721854000
1	:invoke	:generate	nil
1	:ok	:generate	8082979384134563000
2	:invoke	:generate	nil
2	:ok	:generate	6613173029656229000
0	:invoke	:generate	nil
0	:ok	:generate	107543083533142610
0	:invoke	:generate	nil
0	:ok	:generate	2649821738313140700
1	:invoke	:generate	nil
1	:ok	:generate	2535349440494701000
2	:invoke	:generate	nil
2	:ok	:generate	4254410315966861300
0	:invoke	:generate	nil
0	:ok	:generate	8772862843833469000
0	:invoke	:generate	nil
0	:ok	:generate	9200535316194051000
1	:invoke	:generate	nil
1	:ok	:generate	3482184116336184000
2	:invoke	:generate	nil
2	:ok	:generate	180503565276883700
0	:invoke	:generate	nil
0	:ok	:generate	2274207535167316700
0	:invoke	:generate	nil
0	:ok	:generate	2931359625131713000
1	:invoke	:generate	nil
1	:ok	:generate	7216403006512410000
2	:invoke	:generate	nil
0	:invoke	:generate	nil
2	:ok	:generate	8013467782024766000
0	:ok	:generate	2908530176461932500
0	:invoke	:generate	nil
0	:ok	:generate	5402028806940488000
1	:invoke	:generate	nil
1	:ok	:generate	2220090383975143000
2	:invoke	:generate	nil
2	:ok	:generate	1495333005349984300
0	:invoke	:generate	nil
0	:ok	:generate	712659741300722000
0	:invoke	:generate	nil
0	:ok	:generate	818863527116942600
1	:invoke	:generate	nil
1	:ok	:generate	6458773780414500000
2	:invoke	:generate	nil
0	:invoke	:generate	nil
2	:ok	:generate	1590792217586552300
0	:ok	:generate	7696356140687972000
0	:invoke	:generate	nil
0	:ok	:generate	183335513653403840
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	1247489262188882200
2	:ok	:generate	7493903978403788000
0	:invoke	:generate	nil
0	:ok	:generate	6700120855129045000
0	:invoke	:generate	nil
0	:ok	:generate	6780710639352756000
1	:invoke	:generate	nil
1	:ok	:generate	2554886629053037600
2	:invoke	:generate	nil
2	:ok	:generate	4648991781186908000
0	:invoke	:generate	nil
0	:ok	:generate	2277507137281034000
0	:invoke	:generate	nil
0	:ok	:generate	4055668752934240000
1	:invoke	:generate	nil
1	:ok	:generate	101607296610301800
2	:invoke	:generate	nil
2	:ok	:generate	5554723136840424000
0	:invoke	:generate	nil
0	:ok	:generate	5144330771218042000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
1	:ok	:generate	2697928971715790000
0	:ok	:generate	4844714865074305000
2	:invoke	:generate	nil
2	:ok	:generate	8948676427235664000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	8332190643479948000
1	:ok	:generate	7763540786805509000
1	:invoke	:generate	nil
1	:ok	:generate	3158628437463267000
2	:invoke	:generate	nil
2	:ok	:generate	3296611615017454600
0	:invoke	:generate	nil
0	:ok	:generate	4621992687345054000
0	:invoke	:generate	nil
0	:ok	:generate	3675548884372499500
1	:invoke	:generate	nil
1	:ok	:generate	6276543985897399000
2	:invoke	:generate	nil
2	:ok	:generate	6995959322864838000
0	:invoke	:generate	nil
0	:ok	:generate	5606280162245821000
0	:invoke	:generate	nil
0	:ok	:generate	3022927211125015000
1	:invoke	:generate	nil
1	:ok	:generate	8666123135177727000
2	:invoke	:generate	nil
2	:ok	:generate	5440685001124994000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	9003230954585676000
0	:ok	:generate	7002539318549989000
2	:ok	:generate	7066271881791159000
2	:invoke	:generate	nil
2	:ok	:generate	4509753169137988600
0	:invoke	:generate	nil
0	:ok	:generate	912684070691392900
0	:invoke	:generate	nil
0	:ok	:generate	9111943729676368000
1	:invoke	:generate	nil
1	:ok	:generate	1540970398722141700
2	:invoke	:generate	nil
0	:invoke	:generate	nil
0	:ok	:generate	2750538676772536000
2	:ok	:generate	7166792185371593000
0	:invoke	:generate	nil
0	:ok	:generate	4353905399610299000
1	:invoke	:generate	nil
1	:ok	:generate	688648687251725600
2	:invoke	:generate	nil
2	:ok	:generate	7462538065484634000
0	:invoke	:generate	nil
0	:ok	:generate	574466249458346100
0	:invoke	:generate	nil
0	:ok	:generate	10947459958001380
1	:invoke	:generate	nil
1	:ok	:generate	1505301731799218200
2	:invoke	:generate	nil
2	:ok	:generate	7006629074030380000
0	:invoke	:generate	nil
0	:ok	:generate	61730028630333224
0	:invoke	:generate	nil
0	:ok	:generate	5654035174931610000
1	:invoke	:generate	nil
1	:ok	:generate	4452225151869595600
2	:invoke	:generate	nil
2	:ok	:generate	4522463821227556400
0	:invoke	:generate	nil
0	:ok	:generate	9011535297521673000
0	:invoke	:generate	nil
0	:ok	:generate	2016580301910564400
1	:invoke	:generate	nil
1	:ok	:generate	3735432381458526000
2	:invoke	:generate	nil
2	:ok	:generate	3664899376418640400
0	:invoke	:generate	nil
0	:ok	:generate	7281451564826703000
0	:invoke	:generate	nil
0	:ok	:generate	4368015717039764000
1	:invoke	:generate	nil
1	:ok	:generate	6652952740877037000
2	:invoke	:generate	nil
2	:ok	:generate	5966381173928458000
0	:invoke	:generate	nil
0	:ok	:generate	8486997360022070000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
1	:ok	:generate	5647249573966890000
0	:ok	:generate	7588530748245213000
2	:invoke	:generate	nil
2	:ok	:generate	7587480388233809000
0	:invoke	:generate	nil
0	:ok	:generate	152622184263408160
0	:invoke	:generate	nil
0	:ok	:generate	3362821662632519000
1	:invoke	:generate	nil
1	:ok	:generate	4254489736256854500
2	:invoke	:generate	nil
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	2416491020346848000
2	:ok	:generate	8822772168059867000
1	:ok	:generate	1429287951449255400
1	:invoke	:generate	nil
1	:ok	:generate	1283911485408275700
2	:invoke	:generate	nil
2	:ok	:generate	4487076987742905300
0	:invoke	:generate	nil
0	:ok	:generate	3659518277493692400
0	:invoke	:generate	nil
0	:ok	:generate	1970734829830823200
1	:invoke	:generate	nil
1	:ok	:generate	798783110236159200
2	:invoke	:generate	nil
2	:ok	:generate	1032052283258101500
0	:invoke	:generate	nil
0	:ok	:generate	4749676358742009000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	4120890344709614600
1	:ok	:generate	5523836156327417000
2	:invoke	:generate	nil
2	:ok	:generate	7464992277619692000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	3939024386269665300
1	:ok	:generate	8478854627680056000
1	:invoke	:generate	nil
1	:ok	:generate	5540350498678960000
2	:invoke	:generate	nil
2	:ok	:generate	949856706150110600
0	:invoke	:generate	nil
0	:ok	:generate	8975312149310261000
0	:invoke	:generate	nil
0	:ok	:generate	6118898502937098000
1	:invoke	:generate	nil
1	:ok	:generate	6491987038782890000
2	:invoke	:generate	nil
2	:ok	:generate	639105484607588000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	7436072569204228000
2	:invoke	:generate	nil
1	:ok	:generate	4548608083835526000
2	:ok	:generate	4333669769079366700
2	:invoke	:generate	nil
0	:invoke	:generate	nil
1	:invoke	:generate	nil
1	:ok	:generate	907763826283969000
1	:invoke	:generate	nil
0	:ok	:generate	616568417183866900
0	:invoke	:generate	nil
1	:ok	:generate	3217988740002065000
0	:ok	:generate	3375290358540905500
2	:ok	:generate	1886549419810238500
0	:invoke	:generate	nil
0	:ok	:generate	2611420173223481300
0	:invoke	:generate	nil
0	:ok	:generate	6956398662547662000
1	:invoke	:generate	nil
1	:ok	:generate	3210361066019457000
2	:invoke	:generate	nil
2	:ok	:generate	841542049323991900
0	:invoke	:generate	nil
0	:ok	:generate	7837602182230775000
0	:invoke	:generate	nil
0	:ok	:generate	5358672400732621000
1	:invoke	:generate	nil
1	:ok	:generate	6293547899071158000
2	:invoke	:generate	nil
0	:invoke	:generate	nil
2	:ok	:generate	8177439500374555000
0	:ok	:generate	2408148971296148000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
1	:ok	:generate	8759112317355847000
0	:ok	:generate	9131620646842927000
2	:invoke	:generate	nil
0	:invoke	:generate	nil
2	:ok	:generate	4123502974728931000
1	:invoke	:generate	nil
0	:ok	:generate	4852412562504316000
1	:ok	:generate	8566576936857456000
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	8099420383166870000
0	:invoke	:generate	nil
0	:ok	:generate	1544021204665811000
2	:ok	:generate	8861912858010622000
0	:invoke	:generate	nil
0	:ok	:generate	7930356916421583000
1	:invoke	:generate	nil
1	:ok	:generate	1485357132320931800
2	:invoke	:generate	nil
0	:invoke	:generate	nil
2	:ok	:generate	9189053211192843000
0	:ok	:generate	775463517808007400
0	:invoke	:generate	nil
0	:ok	:generate	5882036956649564000
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	44910942279776420
2	:ok	:generate	2286861763710573600
0	:invoke	:generate	nil
0	:ok	:generate	5419703269527396000
0	:invoke	:generate	nil
0	:ok	:generate	3476197639061790700
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	7778656230224938000
2	:ok	:generate	2757860785160001500
0	:invoke	:generate	nil
0	:ok	:generate	70098802982185176
0	:invoke	:generate	nil
0	:ok	:generate	3846043170709511000
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	266263107658871970
2	:ok	:generate	7055452204710265000
0	:invoke	:generate	nil
0	:ok	:generate	5414358987243137000
0	:invoke	:generate	nil
0	:ok	:generate	101396891213091400
1	:invoke	:generate	nil
1	:ok	:generate	1496571007404192800
2	:invoke	:generate	nil
2	:ok	:generate	4621137681842005000
0	:invoke	:generate	nil
0	:ok	:generate	2381282149534482000
0	:invoke	:generate	nil
0	:ok	:generate	8834230476197790000
1	:invoke	:generate	nil
1	:ok	:generate	1368026077135499000
2	:invoke	:generate	nil
2	:ok	:generate	8846620709056096000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	97725319936725000
1	:ok	:generate	8122155636405721000
1	:invoke	:generate	nil
1	:ok	:generate	7630089129802714000
2	:invoke	:generate	nil
2	:ok	:generate	1486564628123601000
0	:invoke	:generate	nil
0	:ok	:generate	844284269387906800
0	:invoke	:generate	nil
0	:ok	:generate	6334573232557836000
1	:invoke	:generate	nil
2	:invoke	:generate	nil
2	:ok	:generate	4288908746152979500
0	:invoke	:generate	nil
1	:ok	:generate	8114707836810858000
1	:invoke	:generate	nil
0	:ok	:generate	1088468225492609500
1	:ok	:generate	6929297458571659000
1	:invoke	:generate	nil
1	:ok	:generate	530627553518526800
2	:invoke	:generate	nil
2	:ok	:generate	4970047607963209000
0	:invoke	:generate	nil
0	:ok	:generate	5966402697521697000
0	:invoke	:generate	nil
